OO=BGI*
Refined by: PUBLICATION YEARS=( 2013 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Peregrine and saker falcon genome sequences provide insights into evolution of a predatory lifestyle","Zhan, Xiangjiang; Pan, Shengkai; Wang, Junyi; Dixon, Andrew; He, Jing; Muller, Margit G.; Ni, Peixiang; Hu, Li; Liu, Yuan; Hou, Haolong; Chen, Yuanping; Xia, Jinquan; Luo, Qiong; Xu, Pengwei; Chen, Ying; Liao, Shengguang; Cao, Changchang; Gao, Shukun; Wang, Zhaobao; Yue, Zhen; Li, Guoqing; Yin, Ye; Fox, Nick C.; Wang, Jun; Bruford, Michael W.","","","","NATURE GENETICS","MAY 2013","2013","45","5","","","","563","U142","","10.1038/ng.2588","","","63","10.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","22","15","7","0"
"Association Between Variants of PRDM1 and NDP52 and Crohn's Disease, Based on Exome Sequencing and Functional Studies","Ellinghaus, David; Zhang, Hu; Zeissig, Sebastian; Lipinski, Simone; Till, Andreas; Jiang, Tao; Stade, Bjoern; Bromberg, Yana; Ellinghaus, Eva; Keller, Andreas; Rivas, Manuel A.; Skieceviciene, Jurgita; Doncheva, Nadezhda T.; Liu, Xiao; Liu, Qing; Jiang, Fuman; Forster, Michael; Mayr, Gabriele; Albrecht, Mario; Haesler, Robert; Boehm, Bernhard O.; Goodall, Jane; Berzuini, Carlo R.; Lee, James; Andersen, Vibeke; Vogel, Ulla; Kupcinskas, Limas; Kayser, Manfred; Krawczak, Michael; Nikolaus, Susanna; Weersma, Rinse K.; Ponsioen, Cyriel Y.; Sans, Miquel; Wijmenga, Cisca; Strachan, David P.; McAardle, Wendy L.; Vermeire, Severine; Rutgeerts, Paul; Sanderson, Jeremy D.; Mathew, Christopher G.; Vatn, Morten H.; Wang, Jun; Noethen, Markus M.; Duerr, Richard H.; Buening, Carsten; Brand, Stephan; Glas, Juergen; Winkelmann, Juliane; Illig, Thomas; Latiano, Anna; Annese, Vito; Halfvarson, Jonas; D'Amato, Mauro; Daly, Mark J.; Nothnagel, Michael; Karlsen, Tom H.; Subramani, Suresh; Rosenstiel, Philip; Schreiber, Stefan; Parkes, Miles; Franke, Andre","","","","GASTROENTEROLOGY","AUG 2013","2013","145","2","","","","339","347","","10.1053/j.gastro.2013.04.040","","","62","10.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","20","15","11","0"
"Genomic insights into salt adaptation in a desert poplar","Ma, Tao; Wang, Junyi; Zhou, Gongke; Yue, Zhen; Hu, Quanjun; Chen, Yan; Liu, Bingbing; Qiu, Qiang; Wang, Zhuo; Zhang, Jian; Wang, Kun; Jiang, Dechun; Gou, Caiyun; Yu, Lili; Zhan, Dongliang; Zhou, Ran; Luo, Wenchun; Ma, Hui; Yang, Yongzhi; Pan, Shengkai; Fang, Dongming; Luo, Yadan; Wang, Xia; Wang, Gaini; Wang, Juan; Wang, Qian; Lu, Xu; Chen, Zhe; Liu, Jinchao; Lu, Yao; Yin, Ye; Yang, Huanming; Abbott, Richard J.; Wu, Yuxia; Wan, Dongshi; Li, Jia; Yin, Tongming; Lascoux, Martin; DiFazio, Stephen P.; Tuskan, Gerald A.; Wang, Jun; Liu Jianquan","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2797","10.1038/ncomms3797","","","61","10.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","21","18","12","1"
"Genetic Recombination Is Targeted towards Gene Promoter Regions in Dogs","Auton, Adam; Li, Ying Rui; Kidd, Jeffrey; Oliveira, Kyle; Nadel, Julie; Holloway, J. Kim; Hayward, Jessica J.; Cohen, Paula E.; Greally, John M.; Wang, Jun; Bustamante, Carlos D.; Boyko, Adam R.","","","","PLOS GENETICS","DEC 2013","2013","9","12","","","","","","e1003984","10.1371/journal.pgen.1003984","","","59","9.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","14","22","19","0"
"The tiger genome and comparative analysis with lion and snow leopard genomes","Cho, Yun Sung; Hu, Li; Hou, Haolong; Lee, Hang; Xu, Jiaohui; Kwon, Soowhan; Oh, Sukhun; Kim, Hak-Min; Jho, Sungwoong; Kim, Sangsoo; Shin, Young-Ah; Kim, Byung Chul; Kim, Hyunmin; Kim, Chang-uk; Luo, Shu-Jin; Johnson, Warren E.; Koepfli, Klaus-Peter; Schmidt-Kuentzel, Anne; Turner, Jason A.; Marker, Laurie; Harper, Cindy; Miller, Susan M.; Jacobs, Wilhelm; Bertola, Laura D.; Kim, Tae Hyung; Lee, Sunghoon; Zhou, Qian; Jung, Hyun-Ju; Xu, Xiao; Gadhvi, Priyvrat; Xu, Pengwei; Xiong, Yingqi; Luo, Yadan; Pan, Shengkai; Gou, Caiyun; Chu, Xiuhui; Zhang, Jilin; Liu, Sanyang; He, Jing; Chen, Ying; Yang, Linfeng; Yang, Yulan; He, Jiaju; Liu, Sha; Wang, Junyi; Kim, Chul Hong; Kwak, Hwanjong; Kim, Jong-Soo; Hwang, Seungwoo; Ko, Junsu; Kim, Chang-Bae; Kim, Sangtae; Bayarlkhagva, Damdin; Paek, Woon Kee; Kim, Seong-Jin; O'Brien, Stephen J.; Wang, Jun; Bhak, Jong","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2433","10.1038/ncomms3433","","","59","9.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","19","21","8","0"
"Genome analysis reveals insights into physiology and longevity of the Brandt's bat Myotis brandtii","Seim, Inge; Fang, Xiaodong; Xiong, Zhiqiang; Lobanov, Alexey V.; Huang, Zhiyong; Ma, Siming; Feng, Yue; Turanov, Anton A.; Zhu, Yabing; Lenz, Tobias L.; Gerashchenko, Maxim V.; Fan, Dingding; Yim, Sun Hee; Yao, Xiaoming; Jordan, Daniel; Xiong, Yingqi; Ma, Yong; Lyapunov, Andrey N.; Chen, Guanxing; Kulakova, Oksana I.; Sun, Yudong; Lee, Sang-Goo; Bronson, Roderick T.; Moskalev, Alexey A.; Sunyaev, Shamil R.; Zhang, Guojie; Krogh, Anders; Wang, Jun; Gladyshev, Vadim N.","","","","NATURE COMMUNICATIONS","AUG 2013","2013","4","","","","","","","2212","10.1038/ncomms3212","","","59","9.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","23","15","11","0"
"Draft genome sequence of the Tibetan antelope","Ge, Ri-Li; Cai, Qingle; Shen, Yong-Yi; San, A.; Ma, Lan; Zhang, Yong; Yi, Xin; Chen, Yan; Yang, Lingfeng; Huang, Ying; He, Rongjun; Hui, Yuanyuan; Hao, Meirong; Li, Yue; Wang, Bo; Ou, Xiaohua; Xu, Jiaohui; Zhang, Yongfen; Wu, Kui; Geng, Chunyu; Zhou, Weiping; Zhou, Taicheng; Irwin, David M.; Yang, Yingzhong; Ying, Liu; Bao, Haihua; Kim, Jaebum; Larkin, Denis M.; Ma, Jian; Lewin, Harris A.; Xing, Jinchuan; Platt, Roy N., II; Ray, David A.; Auvil, Loretta; Capitanu, Boris; Zhang, Xiufeng; Zhang, Guojie; Murphy, Robert W.; Wang, Jun; Zhang, Ya-Ping; Wang, Jian","","","","NATURE COMMUNICATIONS","MAY 2013","2013","4","","","","","","","1858","10.1038/ncomms2860","","","57","9.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","16","15","13","0"
"Exome sequencing-driven discovery of coding polymorphisms associated with common metabolic phenotypes","Albrechtsen, A.; Grarup, N.; Li, Y.; Sparso, T.; Tian, G.; Cao, H.; Jiang, T.; Kim, S. Y.; Korneliussen, T.; Li, Q.; Nie, C.; Wu, R.; Skotte, L.; Morris, A. P.; Ladenvall, C.; Cauchi, S.; Stancakova, A.; Andersen, G.; Astrup, A.; Banasik, K.; Bennett, A. J.; Bolund, L.; Charpentier, G.; Chen, Y.; Dekker, J. M.; Doney, A. S. F.; Dorkhan, M.; Forsen, T.; Frayling, T. M.; Groves, C. J.; Gui, Y.; Hallmans, G.; Hattersley, A. T.; He, K.; Hitman, G. A.; Holmkvist, J.; Huang, S.; Jiang, H.; Jin, X.; Justesen, J. M.; Kristiansen, K.; Kuusisto, J.; Lajer, M.; Lantieri, O.; Li, W.; Liang, H.; Liao, Q.; Liu, X.; Ma, T.; Ma, X.; Manijak, M. P.; Marre, M.; Mokrosinski, J.; Morris, A. D.; Mu, B.; Nielsen, A. A.; Nijpels, G.; Nilsson, P.; Palmer, C. N. A.; Rayner, N. W.; Renstrom, F.; Ribel-Madsen, R.; Robertson, N.; Rolandsson, O.; Rossing, P.; Schwartz, T. W.; Slagboom, P. E.; Sterner, M.; Tang, M.; Tarnow, L.; Tuomi, T.; van't Riet, E.; van Leeuwen, N.; Varga, T. V.; Vestmar, M. A.; Walker, M.; Wang, B.; Wang, Y.; Wu, H.; Xi, F.; Yengo, L.; Yu, C.; Zhang, X.; Zhang, J.; Zhang, Q.; Zhang, W.; Zheng, H.; Zhou, Y.; Altshuler, D.; 't Hart, L. M.; Franks, P. W.; Balkau, B.; Froguel, P.; McCarthy, M. I.; Laakso, M.; Groop, L.; Christensen, C.; Brandslund, I.; Lauritzen, T.; Witte, D. R.; Linneberg, A.; Jorgensen, T.; Hansen, T.; Wang, J.; Nielsen, R.; Pedersen, O.","DESIR Study Grp; DIAGRAM Consortium","","","DIABETOLOGIA","FEB 2013","2013","56","2","","","","298","310","","10.1007/s00125-012-2756-1","","","57","9.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","16","14","11","9","0"
"High genome heterozygosity and endemic genetic recombination in the wheat stripe rust fungus","Zheng, Wenming; Huang, Lili; Huang, Jinqun; Wang, Xiaojie; Chen, Xianming; Zhao, Jie; Guo, Jun; Zhuang, Hua; Qiu, Chuangzhao; Liu, Jie; Liu, Huiquan; Huang, Xueling; Pei, Guoliang; Zhan, Gangming; Tang, Chunlei; Cheng, Yulin; Liu, Minjie; Zhang, Jinshan; Zhao, Zhongtao; Zhang, Shijie; Han, Qingmei; Han, Dejun; Zhang, Hongchang; Zhao, Jing; Gao, Xiaoning; Wang, Jianfeng; Ni, Peixiang; Dong, Wei; Yang, Linfeng; Yang, Huanming; Xu, Jin-Rong; Zhang, Gengyun; Kang, Zhensheng","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2673","10.1038/ncomms3673","","","55","9.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16","13","17","0"
"Genetic etiology study of the non-syndromic deafness in Chinese Hans by targeted next-generation sequencing","Yang, Tao; Wei, Xiaoming; Chai, Yongchuan; Li, Lei; Wu, Hao","","","","ORPHANET JOURNAL OF RARE DISEASES","JUN 14 2013","2013","8","","","","","","","85","10.1186/1750-1172-8-85","","","51","8.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","16","16","9","0"
"Fetal aneuploidy screening by maternal plasma DNA sequencing: 'False positive' due to confined placental mosaicism","Choi, H.; Lau, T. K.; Jiang, F. M.; Chan, M. K.; Zhang, H. Y.; Lo, P. S. S.; Chen, F.; Zhang, L.; Wang, W.","","","","PRENATAL DIAGNOSIS","FEB 2013","2013","33","2","","","","198","200","","10.1002/pd.4024","","","51","8.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","16","13","10","7","0"
"Massively Parallel Sequencing for Chromosomal Abnormality Testing in Trophectoderm Cells of Human Blastocysts","Yin, XuYang; Tan, Ke; Vajta, Gabor; Jiang, Hui; Tan, YueQiu; Zhang, ChunLei; Chen, Fang; Chen, ShengPei; Zhang, ChunSheng; Pan, XiaoYu; Gong, Chun; Li, XuChao; Lin, ChuYu; Gao, Ya; Liang, Yu; Yi, Xin; Mu, Feng; Zhao, LiJian; Peng, HuanHuan; Xiong, Bo; Zhang, ShuoPing; Cheng, DeHua; Lu, GuangXiu; Zhang, XiuQing; Lin, Ge; Wang, Wei","","","","BIOLOGY OF REPRODUCTION","MAR 2013","2013","88","3","","","","","","69","10.1095/biolreprod.112.106211","","","48","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","16","11","8","0"
"A method for noninvasive detection of fetal large deletions/duplications by low coverage massively parallel sequencing","Chen, Shengpei; Lau, Tze Kin; Zhang, Chunlei; Xu, Chenming; Xu, Zhengfeng; Hu, Ping; Xu, Jian; Huang, Hefeng; Pan, Ling; Jiang, Fuman; Chen, Fang; Pan, Xiaoyu; Xie, Weiwei; Liu, Ping; Li, Xuchao; Zhang, Lei; Li, Songgang; Li, Yingrui; Xu, Xun; Wang, Wei; Wang, Jun; Jiang, Hui; Zhang, Xiuqing","","","","PRENATAL DIAGNOSIS","JUN 2013","2013","33","6","","","SI","584","590","","10.1002/pd.4110","","","46","7.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","8","12","6","0"
"Piglets cloned from induced pluripotent stem cells","Fan, Nana; Chen, Jijun; Shang, Zhouchun; Dou, Hongwei; Ji, Guangzhen; Zou, Qingjian; Wu, Lu; He, Lixiazi; Wang, Fang; Liu, Kai; Liu, Na; Han, Jianyong; Zhou, Qi; Pan, Dengke; Yang, Dongshan; Zhao, Bentian; Ouyang, Zhen; Liu, Zhaoming; Zhao, Yu; Lin, Lin; Zhong, Chongming; Wang, Quanlei; Wang, Shouqi; Xu, Ying; Luan, Jing; Liang, Yu; Yang, Zhenzhen; Li, Jing; Lu, Chunxia; Vajta, Gabor; Li, Ziyi; Ouyang, Hongsheng; Wang, Huayan; Wang, Yong; Yang, Yang; Liu, Zhonghua; Wei, Hong; Luan, Zhidong; Esteban, Miguel A.; Deng, Hongkui; Yang, Huanming; Pei, Duanqing; Li, Ning; Pei, Gang; Liu, Lin; Du, Yutao; Xiao, Lei; Lai, Liangxue","","","","CELL RESEARCH","JAN 2013","2013","23","1","","","SI","162","166","","10.1038/cr.2012.176","","","46","7.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","9","12","7","0"
"Discordant results between fetal karyotyping and non-invasive prenatal testing by maternal plasma sequencing in a case of uniparental disomy 21 due to trisomic rescue","Pan, Min; Li, Fa Tao; Li, Yan; Jiang, Fu Man; Li, Dong Zhi; Lau, Tze Kin; Liao, Can","","","","PRENATAL DIAGNOSIS","JUN 2013","2013","33","6","","","SI","598","601","","10.1002/pd.4069","","","45","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","18","8","2","0"
"Whole exome sequencing of insulinoma reveals recurrent T372R mutations in YY1","Cao, Yanan; Gao, Zhibo; Li, Lin; Jiang, Xiuli; Shan, Aijing; Cai, Jie; Peng, Ying; Li, Yanli; Jiang, Xiaohua; Huang, Xuanlin; Wang, Jiaqian; Wei, Qing; Qin, Guijun; Zhao, Jiajun; Jin, Xiaolong; Liu, Li; Li, Yingrui; Wang, Weiqing; Wang, Jun; Ning, Guang","","","","NATURE COMMUNICATIONS","DEC 2013","2013","4","","","","","","","2810","10.1038/ncomms3810","","","44","7.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","12","12","0"
"SOAPfuse: an algorithm for identifying fusion transcripts from paired-end RNA-Seq data","Jia, Wenlong; Qiu, Kunlong; He, Minghui; Song, Pengfei; Zhou, Quan; Zhou, Feng; Yu, Yuan; Zhu, Dandan; Nickerson, Michael L.; Wan, Shengqing; Liao, Xiangke; Zhu, Xiaoqian; Peng, Shaoliang; Li, Yingrui; Wang, Jun; Guo, Guangwu","","","","GENOME BIOLOGY","2013","2013","14","2","","","","","","R12","10.1186/gb-2013-14-2-r12","","","43","7.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","11","14","12","0"
"Gene-centric meta-analyses of 108 912 individuals confirm known body mass index loci and reveal three novel signals","Guo, Yiran; Lanktree, Matthew B.; Taylor, Kira C.; Hakonarson, Hakon; Lange, Leslie A.; Keating, Brendan J.","IBC 50K SNP Array BMI Consortium","","","HUMAN MOLECULAR GENETICS","JAN 1 2013","2013","22","1","","","","184","201","","10.1093/hmg/dds396","","","43","7.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","17","6","6","0"
"Genome of Drosophila suzukii, the Spotted Wing Drosophila","Chiu, Joanna C.; Jiang, Xuanting; Zhao, Li; Hamm, Christopher A.; Cridland, Julie M.; Saelao, Perot; Hamby, Kelly A.; Lee, Ernest K.; Kwok, Rosanna S.; Zhang, Guojie; Zalom, Frank G.; Walton, Vaughn M.; Begun, David J.","","","","G3-GENES GENOMES GENETICS","DEC 2013","2013","3","12","","","","2257","2271","","10.1534/g3.113.008185","","","41","6.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","15","14","8","0"
"Whole-Genome Sequencing Uncovers the Genetic Basis of Chronic Mountain Sickness in Andean Highlanders","Zhou, Dan; Udpa, Nitin; Ronen, Roy; Stobdan, Tsering; Liang, Junbin; Appenzeller, Otto; Zhao, Huiwen W.; Yin, Yi; Du, Yuanping; Guo, Lixia; Cao, Rui; Wang, Yu; Jin, Xin; Huang, Chen; Jia, Wenlong; Cao, Dandan; Guo, Guangwu; Gamboa, Jorge L.; Villafuerte, Francisco; Callacondo, David; Xue, Jin; Liu, Siqi; Frazer, Kelly A.; Li, Yingrui; Bafna, Vineet; Haddad, Gabriel G.","","","","AMERICAN JOURNAL OF HUMAN GENETICS","SEP 5 2013","2013","93","3","","","","452","462","","10.1016/j.ajhg.2013.07.011","","","41","6.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","13","10","9","0"
"SOAP3-dp: Fast, Accurate and Sensitive GPU-Based Short Read Aligner","Luo, Ruibang; Wong, Thomas; Zhu, Jianqiao; Liu, Chi-Man; Zhu, Xiaoqian; Wu, Edward; Lee, Lap-Kei; Lin, Haoxiang; Zhu, Wenjuan; Cheung, David W.; Ting, Hing-Fung; Yiu, Siu-Ming; Peng, Shaoliang; Yu, Chang; Li, Yingrui; Li, Ruiqiang; Lam, Tak-Wah","","","","PLOS ONE","MAY 31 2013","2013","8","5","","","","","","UNSP e65632","10.1371/journal.pone.0065632","","","41","6.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","7","14","10","0"
