OO=BGI*
Refined by: PUBLICATION YEARS=( 2017 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Dynamic transcriptome landscape of sesame (Sesamum indicum L.) under progressive drought and after rewatering","Dossa, Komivi; Li, Donghua; Wang, Linhai; Zheng, Xiaomin; Yu, Jingyin; Wei, Xin; Fonceka, Daniel; Diouf, Diaga; Liao, Boshou; Cisse, Ndiaga; Zhang, Xiurong","","","","GENOMICS DATA","MAR 2017","2017","11","","","","","122","124","","10.1016/j.gdata.2017.01.003","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Digging More Missing Proteins Using an Enrichment Approach with ProteoMiner","Li, Siqi; He, Yanbin; Lin, Zhilong; Xu, Shaohang; Zhou, Ruo; Liang, Feng; Wang, Jian; Yang, Huanming; Liu, Siqi; Ren, Yan","","","","JOURNAL OF PROTEOME RESEARCH","DEC 2017","2017","16","12","","","","4330","4339","","10.1021/acs.jproteome.7b00353","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Transcriptome and target DNA enrichment sequence data provide new insights into the phylogeny of vespid wasps (Hymenoptera: Aculeata: Vespidae)","Bank, Sarah; Sann, Manuela; Mayer, Christoph; Meusemann, Karen; Donath, Alexander; Podsiadlowski, Lars; Kozlov, Alexey; Petersen, Malte; Krogmann, Lars; Meier, Rudolf; Rosa, Paolo; Schmitt, Thomas; Wurdack, Mareike; Liu, Shanlin; Zhou, Xin; Misof, Bernhard; Peters, Ralph S.; Niehuis, Oliver","","","","MOLECULAR PHYLOGENETICS AND EVOLUTION","NOV 2017","2017","116","","","","","213","226","","10.1016/j.ympev.2017.08.020","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Multiscale 3D Genome Rewiring during Mouse Neural Development","Bonev, Boyan; Cohen, Netta Mendelson; Szabo, Quentin; Fritsch, Lauriane; Papadopoulos, Giorgio L.; Lubling, Yaniv; Xu, Xiaole; Lv, Xiaodan; Hugnot, Jean-Philippe; Tanay, Amos; Cavalli, Giacomo","","","","CELL","OCT 19 2017","2017","171","3","","","","557","+","","10.1016/j.cell.2017.09.043","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Metagenomic analysis reveals wastewater treatment plants as hotspots of antibiotic resistance genes and mobile genetic elements","Guo, Jianhua; Li, Jie; Chen, Hui; Bond, Philip L.; Yuan, Zhiguo","","","","WATER RESEARCH","OCT 15 2017","2017","123","","","","","468","478","","10.1016/j.watres.2017.07.002","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"The gut microbiome in atherosclerotic cardiovascular disease","Jie, Zhuye; Xia, Huihua; Zhong, Shi-Long; Feng, Qiang; Li, Shenghui; Liang, Suisha; Zhong, Huanzi; Liu, Zhipeng; Gao, Yuan; Zhao, Hui; Zhang, Dongya; Su, Zheng; Fang, Zhiwei; Lan, Zhou; Li, Junhua; Xiao, Liang; Li, Jun; Li, Ruijun; Li, Xiaoping; Li, Fei; Ren, Huahui; Huang, Yan; Peng, Yangqing; Li, Guanglei; Wen, Bo; Dong, Bo; Chen, Ji-Yan; Geng, Qing-Shan; Zhang, Zhi-Wei; Yang, Huanming; Wang, Jian; Wang, Jun; Zhang, Xuan; Madsen, Lise; Brix, Susanne; Ning, Guang; Xu, Xun; Liu, Xin; Hou, Yong; Jia, Huijue; He, Kunlun; Kristiansen, Karsten","","","","NATURE COMMUNICATIONS","OCT 10 2017","2017","8","","","","","","","845","10.1038/s41467-017-00900-1","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Gut microbiota from multiple sclerosis patients enables spontaneous autoimmune encephalomyelitis in mice","Berer, Kerstin; Gerdes, Lisa Ann; Cekanaviciute, Egle; Jia, Xiaoming; Xiao, Liang; Xia, Zhongkui; Liu, Chuan; Klotz, Luisa; Stauffer, Uta; Baranzini, Sergio E.; Kuempfel, Tania; Hohlfeld, Reinhard; Krishnamoorthy, Gurumoorthy; Wekerle, Hartmut","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","OCT 3 2017","2017","114","40","","","","10719","10724","","10.1073/pnas.1711233114","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Pearl millet genome sequence provides a resource to improve agronomic traits in arid environments","Varshney, Rajeev K.; Shi, Chengcheng; Thudi, Mahendar; Mariac, Cedric; Wallace, Jason; Qi, Peng; Zhang, He; Zhao, Yusheng; Wang, Xiyin; Rathore, Abhishek; Srivastava, Rakesh K.; Chitikineni, Annapurna; Fan, Guangyi; Bajaj, Prasad; Punnuri, Somashekhar; Gupta, S. K.; Wang, Hao; Jiang, Yong; Couderc, Marie; Katta, Mohan A. V. S. K.; Paudel, Dev R.; Mungra, K. D.; Chen, Wenbin; Harris-Shultz, Karen R.; Garg, Vanika; Desai, Neetin; Doddamani, Dadakhalandar; Kane, Ndjido Ardo; Conner, Joann A.; Ghatak, Arindam; Chaturvedi, Palak; Subramaniam, Sabarinath; Yadav, Om Parkash; Berthouly-Salazar, Cecile; Hamidou, Falalou; Wang, Jianping; Liang, Xinming; Clotault, Jeremy; Upadhyaya, Hari D.; Cubry, Philippe; Rhone, Benedicte; Gueye, Mame Codou; Sunkar, Ramanjulu; Dupuy, Christian; Sparvoli, Francesca; Cheng, Shifeng; Mahala, R. S.; Singh, Bharat; Yadav, Rattan S.; Lyons, Eric; Datta, Swapan K.; Hash, C. Tom; Devos, Katrien M.; Buckler, Edward; Bennetzen, Jeffrey L.; Paterson, Andrew H.; Ozias-Akins, Peggy; Grando, Stefania; Wang, Jun; Mohapatra, Trilochan; Weckwerth, Wolfram; Reif, Jochen C.; Liu, Xin; Vigouroux, Yves; Xu, Xun","","","","NATURE BIOTECHNOLOGY","OCT 2017","2017","35","10","","","","969","+","","10.1038/nbt.3943","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Identification of immunity-related genes in Plutella xylostella in response to fungal peptide destruxin A: RNA-Seq and DGE analysis","Shakeel, Muhammad; Xu, Xiaoxia; Xu, Jin; Zhu, Xun; Li, Shuzhong; Zhou, Xianqiang; Yu, Jialin; Xu, Xiaojing; Hu, Qiongbo; Yu, Xiaoqiang; Jin, Fengliang","","","","SCIENTIFIC REPORTS","SEP 8 2017","2017","7","","","","","","","10966","10.1038/s41598-017-11298-7","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"CYP79 P450 monooxygenases in gymnosperms: CYP79A118 is associated with the formation of taxiphyllin in Taxus baccata","Luck, Katrin; Jia, Qidong; Huber, Meret; Handrick, Vinzenz; Wong, Gane Ka-Shu; Nelson, David R.; Chen, Feng; Gershenzon, Jonathan; Koellner, Tobias G.","","","","PLANT MOLECULAR BIOLOGY","SEP 2017","2017","95","1-2","","","","169","180","","10.1007/s11103-017-0646-0","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Applying targeted next generation sequencing to dried blood spot specimens from suspicious cases identified by tandem mass spectrometry-based newborn screening","Qian, Jicheng; Wang, Xiaonan; Liu, Jia; Zhong, Junyuan; Le, Yanqun; Tellier, Laurent C. A. Melchior; Liu, Chao; Jiang, Pingping; Gao, Rui; Wang, Yuan","","","","JOURNAL OF PEDIATRIC ENDOCRINOLOGY & METABOLISM","SEP 2017","2017","30","9","","","","979","988","","10.1515/jpem-2017-0003","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Huanglongbing impairs the rhizosphere-to-rhizoplane enrichment process of the citrus root-associated microbiome","Zhang, Yunzeng; Xu, Jin; Riera, Nadia; Jin, Tao; Li, Jinyun; Wang, Nian","","","","MICROBIOME","AUG 10 2017","2017","5","","","","","","","97","10.1186/s40168-017-0304-4","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Proteogenomic analysis reveals alternative splicing and translation as part of the abscisic acid response in Arabidopsis seedlings","Zhu, Fu-Yuan; Chen, Mo-Xian; Ye, Neng-Hui; Shi, Lu; Ma, Kai-Long; Yang, Jing-Fang; Cao, Yun-Ying; Zhang, Youjun; Yoshida, Takuya; Fernie, Alisdair R.; Fan, Guang-Yi; Wen, Bo; Zhou, Ruo; Liu, Tie-Yuan; Fan, Tao; Gao, Bei; Zhang, Di; Hao, Ge-Fei; Xiao, Shi; Liu, Ying-Gao; Zhang, Jianhua","","","","PLANT JOURNAL","AUG 2017","2017","91","3","","","","518","533","","10.1111/tpj.13571","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The pearl oyster Pinctada fucata martensii genome and multi-omic analyses provide insights into biomineralization","Du, Xiaodong; Fan, Guangyi; Jiao, Yu; Zhang, He; Guo, Ximing; Huang, Ronglian; Zheng, Zhe; Bian, Chao; Deng, Yuewen; Wang, Qingheng; Wang, Zhongduo; Liang, Xinming; Liang, Haiying; Shi, Chengcheng; Zhao, Xiaoxia; Sun, Fengming; Hao, Ruijuan; Bai, Jie; Liu, Jialiang; Chen, Wenbin; Liang, Jinlian; Liu, Weiqing; Xu, Zhe; Shi, Qiong; Xu, Xun; Zhang, Guofan; Liu, Xin","","","","GIGASCIENCE","JUL 25 2017","2017","6","8","","","","","","","10.5524/100240","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Whole-Genome Analysis of Candidate genes Associated with Seed Size and Weight in Sorghum bicolor Reveals Signatures of Artificial Selection and Insights into Parallel Domestication in Cereal Crops","Tao, Yongfu; Mace, Emma S.; Tai, Shuaishuai; Cruickshank, Alan; Campbell, Bradley C.; Zhao, Xianrong; Van Oosterom, Erik J.; Godwin, Ian D.; Botella, Jose R.; Jordan, David R.","","","","FRONTIERS IN PLANT SCIENCE","JUL 18 2017","2017","8","","","","","","","1237","10.3389/fp/s.2017.01237","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Genome sequence of a diabetes-prone rodent reveals a mutation hotspot around the ParaHox gene cluster","Hargreaves, Adam D.; Zhou, Long; Christensen, Josef; Marletaz, Ferdinand; Liu, Shiping; Li, Fang; Jansen, Peter Gildsig; Spiga, Enrico; Hansen, Matilde Thye; Pedersen, Signe Vendelbo Horn; Biswas, Shameek; Serikawa, Kyle; Fox, Brian A.; Taylor, William R.; Mulley, John Frederick; Zhang, Guojie; Heller, R. Scott; Holland, Peter W. H.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","JUL 18 2017","2017","114","29","","","","7677","7682","","10.1073/pnas.1702930114","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Systematic identification of cancer-related long noncoding RNAs and aberrant alternative splicing of quintuple-negative lung adenocarcinoma through RNA-Seq","Zhang, Lu; Li, Shiyong; Choi, Yoon-La; Lee, Jinseon; Gong, Zhuolin; Liu, Xiaoqiao; Pei, Yunfei; Jiang, Awei; Ye, Mingzhi; Mao, Mao; Zhang, Xuegong; Kim, Jhingook; Chen, Ronghua","","","","LUNG CANCER","JUL 2017","2017","109","","","","","21","27","","10.1016/j.lungcan.2017.04.009","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Validation of combinatorial probe-anchor ligation-based sequencing as non-invasive prenatal test for trisomy at a central laboratory","Ma, J.; Wang, Y.; Wang, W.; Dong, Y.; Xu, C.; Zhou, A.; Xu, Z.; Wu, Z.; Tang, X.; Chen, F.; Yin, Y.; Wang, W.; Yan, M.; Zhang, W.; Mu, F.; Yang, H.","","","","ULTRASOUND IN OBSTETRICS & GYNECOLOGY","JUL 2017","2017","50","1","","","","49","57","","10.1002/uog.16010","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Germline and somatic mutations in homologous recombination genes among Chinese ovarian cancer patients detected using next-generation sequencing","Zhao, Qianying; Yang, Jiaxin; Li, Lei; Cao, Dongyan; Yu, Mei; Shen, Keng","BGI Grp","","","JOURNAL OF GYNECOLOGIC ONCOLOGY","JUL 2017","2017","28","4","","","","","","e39","10.3802/jgo.2017.28.e39","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Evolution of strigolactone receptors by gradual neo-functionalization of KAI2 paralogues","Bythell-Douglas, Rohan; Rothfels, Carl J.; Stevenson, Dennis W. D.; Graham, Sean W.; Wong, Gane Ka-Shu; Nelson, David C.; Bennett, Tom","","","","BMC BIOLOGY","JUN 29 2017","2017","15","","","","","","","52","10.1186/s12915-017-0397-z","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Two distinct metacommunities characterize the gut microbiota in Crohn's disease patients","He, Qing; Gao, Yuan; Jie, Zhuye; Yu, Xinlei; Laursen, Janne Marie; Xiao, Liang; Li, Ying; Li, Lingling; Zhang, Faming; Feng, Qiang; Li, Xiaoping; Yu, Jinghong; Liu, Chuan; Lan, Ping; Yan, Ting; Liu, Xin; Xu, Xun; Yang, Huanming; Wang, Jian; Madsen, Lise; Brix, Susanne; Wang, Jianping G; Kristiansen, Karsten; Jia, Huijue","","","","GIGASCIENCE","JUN 26 2017","2017","6","7","","","","","","","","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Population transcriptomes reveal synergistic responses of DNA polymorphism and RNA expression to extreme environments on the Qinghai-Tibetan Plateau in a predatory bird","Pan, Shengkai; Zhang, Tongzuo; Rong, Zhengqin; Hu, Li; Gu, Zhongru; Wu, Qi; Dong, Shanshan; Liu, Qiong; Lin, Zhenzhen; Deutschova, Lucia; Li, Xinhai; Dixon, Andrew; Bruford, Michael W.; Zhan, Xiangjiang","","","","MOLECULAR ECOLOGY","JUN 2017","2017","26","11","","","","2993","3010","","10.1111/mec.14090","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Targeted sequencing of maternal plasma for haplotype-based non-invasive prenatal testing of spinal muscular atrophy","Chen, M.; Lu, S.; Lai, Z. F.; Chen, C.; Luo, K.; Yuan, Y.; Wang, Y. S.; Li, S. Q.; Gao, Y.; Chen, F.; Asan; Chen, D. J.","","","","ULTRASOUND IN OBSTETRICS & GYNECOLOGY","JUN 2017","2017","49","6","","","","799","802","","10.1002/uog.15947","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"A novel Enterovirus 96 circulating in China causes hand, foot, and mouth disease","Xu, Yi; Sun, Yisuo; Ma, Jinmin; Zhou, Shuru; Fang, Wei; Ye, Jiawei; Tan, Limei; Ji, Jingkai; Luo, Dan; Li, Liqiang; Li, Jiandong; Fang, Chunxiao; Pei, Na; Shi, Shuo; Liu, Xin; Jiang, Hui; Gong, Sitang; Xu, Xun","","","","VIRUS GENES","JUN 2017","2017","53","3","","","","352","356","","10.1007/s11262-017-1431-5","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"IL-10 Dysregulation in Acute Mountain Sickness Revealed by Transcriptome Analysis","Liu, Bao; Chen, Jian; Zhang, Long; Gao, Yixing; Cui, Jianhua; Zhang, Erlong; Xu, Gang; Liang, Yan; Liang, Yu; Wang, Jian; Gao, Yuqi","","","","FRONTIERS IN IMMUNOLOGY","MAY 30 2017","2017","8","","","","","","","628","10.3389/fimmu.2017.00628","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"De novo assembly and comparative transcriptome analysis of the foot from Chinese green mussel (Perna viridis) in response to cadmium stimulation","Zhang, Xinhui; Ruan, Zhiqiang; You, Xinxin; Wang, Jintu; Chen, Jieming; Peng, Chao; Shi, Qiong","","","","PLOS ONE","MAY 17 2017","2017","12","5","","","","","","e0176677","10.1371/journal.pone.0176677","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
