OO=BGI*
Refined by: PUBLICATION YEARS=( 2014 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Mutations of 60 known causative genes in 157 families with retinitis pigmentosa based on exome sequencing","Xu, Yan; Guan, Liping; Shen, Tao; Zhang, Jianguo; Xiao, Xueshan; Jiang, Hui; Li, Shiqiang; Yang, Jianhua; Jia, Xiaoyun; Yin, Ye; Guo, Xiangming; Wang, Jun; Zhang, Qingjiong","","","","HUMAN GENETICS","OCT 2014","2014","133","10","","","","1255","1271","","10.1007/s00439-014-1460-2","","","40","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","18","8","0"
"Design and Characterization of a 52K SNP Chip for Goats","Tosser-Klopp, Gwenola; Bardou, Philippe; Bouchez, Olivier; Cabau, Cedric; Crooijmans, Richard; Dong, Yang; Donnadieu-Tonon, Cecile; Eggen, Andre; Heuven, Henri C. M.; Jamli, Saadiah; Jiken, Abdullah Johari; Klopp, Christophe; Lawley, Cynthia T.; McEwan, John; Martin, Patrice; Moreno, Carole R.; Mulsant, Philippe; Nabihoudine, Ibouniyamine; Pailhoux, Eric; Palhiere, Isabelle; Rupp, Rachel; Sarry, Julien; Sayre, Brian L.; Tircazes, Aurelie; Wang, Jun; Wang, Wen; Zhang, Wenguang","Int Goat Genome Consortium","","","PLOS ONE","JAN 22 2014","2014","9","1","","","","","","e86227","10.1371/journal.pone.0086227","","","40","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","16","9","0"
"Genomic landscape and genetic heterogeneity in gastric adenocarcinoma revealed by whole-genome sequencing","Wong, Swee Seong; Kim, Kyoung-Mee; Ting, Jason C.; Yu, Kun; Fu, Jake; Liu, Shawn; Cristescu, Razvan; Nebozhyn, Michael; Gong, Lara; Yue, Yong Gang; Wang, Jian; Chen Ronghua; Loboda, Andrey; Hardwick, James; Liu, Xiaoqiao; Dai, Hongyue; Jin, Jason Gang; Ye, Xiang S.; Kang, So Young; Do, In Gu; Park, Joon Oh; Sohn, Tae Sung; Reinhard, Christoph; Lee, Jeeyun; Kim, Sung; Aggarwal, Amit","","","","NATURE COMMUNICATIONS","NOV 2014","2014","5","","","","","","","5477","10.1038/ncomms6477","","","39","7.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","14","14","1"
"Genome and transcriptome of the porcine whipworm Trichuris suis","Jex, Aaron R.; Nejsum, Peter; Schwarz, Erich M.; Hu, Li; Young, Neil D.; Hall, Ross S.; Korhonen, Pasi K.; Liao, Shengguang; Thamsborg, Stig; Xia, Jinquan; Xu, Pengwei; Wang, Shaowei; Scheerlinck, Jean-Pierre Y.; Hofmann, Andreas; Sternberg, Paul W.; Wang, Jun; Gasser, Robin B.","","","","NATURE GENETICS","JUL 2014","2014","46","7","","","","701","706","","10.1038/ng.3012","","","39","7.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","14","8","0"
"Genome-wide adaptive complexes to underground stresses in blind mole rats Spalax","Fang, Xiaodong; Nevo, Eviatar; Han, Lijuan; Levanon, Erez Y.; Zhao, Jing; Avivi, Aaron; Larkin, Denis; Jiang, Xuanting; Feranchuk, Sergey; Zhu, Yabing; Fishman, Alla; Feng, Yue; Sher, Noa; Xiong, Zhiqiang; Hankeln, Thomas; Huang, Zhiyong; Gorbunova, Vera; Zhang, Lu; Zhao, Wei; Wildman, Derek E.; Xiong, Yingqi; Gudkov, Andrei; Zheng, Qiumei; Rechavi, Gideon; Liu, Sanyang; Bazak, Lily; Chen, Jie; Knisbacher, Binyamin A.; Lu, Yao; Shams, Imad; Gajda, Krzysztof; Farre, Marta; Kim, Jaebum; Lewin, Harris A.; Ma, Jian; Band, Mark; Bicker, Anne; Kranz, Angela; Mattheus, Tobias; Schmidt, Hanno; Seluanov, Andrei; Azpurua, Jorge; McGowen, Michael R.; Ben Jacob, Eshel; Li, Kexin; Peng, Shaoliang; Zhu, Xiaoqian; Liao, Xiangke; Li, Shuaicheng; Krogh, Anders; Zhou, Xin; Brodsky, Leonid; Wang, Jun","","","","NATURE COMMUNICATIONS","JUN 2014","2014","5","","","","","","","3966","10.1038/ncomms4966","","","39","7.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","15","9","0"
"The willow genome and divergent evolution from poplar after the common genome duplication","Dai, Xiaogang; Hu, Quanjun; Cai, Qingle; Feng, Kai; Ye, Ning; Tuskan, Gerald A.; Milne, Richard; Chen, Yingnan; Wan, Zhibing; Wang, Zefu; Luo, Wenchun; Wang, Kun; Wan, Dongshi; Wang, Mingxiu; Wang, Jun; Liu, Jianquan; Yin, Tongming","","","","CELL RESEARCH","OCT 2014","2014","24","10","","","","1274","1277","","10.1038/cr.2014.83","","","38","7.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12","15","0"
"Identification of miRNAs and their target genes in developing maize ears by combined small RNA and degradome sequencing","Liu, Hongjun; Qin, Cheng; Chen, Zhe; Zuo, Tao; Yang, Xuerong; Zhou, Huangkai; Xu, Meng; Cao, Shiliang; Shen, Yaou; Lin, Haijian; He, Xiujing; Zhang, Yinchao; Li, Lujiang; Ding, Haiping; Luebberstedt, Thomas; Zhang, Zhiming; Pan, Guangtang","","","","BMC GENOMICS","JAN 14 2014","2014","15","","","","","","","25","10.1186/1471-2164-15-25","","","38","7.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","13","10","1"
"Evidence of Polyethylene Biodegradation by Bacterial Strains from the Guts of Plastic-Eating Waxworms","Yang, Jun; Yang, Yu; Wu, Wei-Min; Zhao, Jiao; Jiang, Lei","","","","ENVIRONMENTAL SCIENCE & TECHNOLOGY","DEC 2 2014","2014","48","23","","","","13776","13784","","10.1021/es504038a","","","36","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","11","17","0"
"Human Infection with Influenza Virus A(H10N8) from Live Poultry Markets, China, 2014","Zhang, Tao; Bi, Yuhai; Tian, Huaiyu; Li, Xiaowen; Liu, Di; Wu, Ying; Jin, Tao; Wang, Yong; Chen, Quanjiao; Chen, Ze; Chang, Jianyu; Gao, George F.; Xu, Bing","","","","EMERGING INFECTIOUS DISEASES","DEC 2014","2014","20","12","","","","2076","2079","","10.3201/eid2012.140911","","","36","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15","11","0"
"CARD9 mutations linked to subcutaneous phaeohyphomycosis and T(H)17 cell deficiencies","Wang, Xiaowen; Wang, Wenyan; Lin, Zhimiao; Wang, Xiaolin; Li, Ting; Yu, Jin; Liu, Wei; Tong, Zhongsheng; Xu, Yonghao; Zhang, Junling; Guan, Liping; Dai, Lanlan; Yang, Yong; Han, Wenling; Li, Ruoyu","","","","JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY","MAR 2014","2014","133","3","","","","905","+","","10.1016/j.jaci.2013.09.033","","","36","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","9","9","1"
"Oil accumulation mechanisms of the oleaginous microalga Chlorella protothecoides revealed through its genome, transcriptomes, and proteomes","Gao, Chunfang; Wang, Yun; Shen, Yue; Yan, Dong; He, Xi; Dai, Junbiao; Wu, Qingyu","","","","BMC GENOMICS","JUL 10 2014","2014","15","","","","","","","582","10.1186/1471-2164-15-582","","","35","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","12","14","0"
"The co-occurrence of mtDNA mutations on different oxidative phosphorylation subunits, not detected by haplogroup analysis, affects human longevity and is population specific","Raule, Nicola; Sevini, Federica; Li, Shengting; Barbieri, Annalaura; Tallaro, Federica; Lomartire, Laura; Vianello, Dario; Montesanto, Alberto; Moilanen, Jukka S.; Bezrukov, Vladyslav; Blanche, Helene; Hervonen, Antti; Christensen, Kaare; Deiana, Luca; Gonos, Efstathios S.; Kirkwood, Tom B. L.; Kristensen, Peter; Leon, Alberta; Pelicci, Pier Giuseppe; Poulain, Michel; Rea, Irene M.; Remacle, Jose; Robine, Jean Marie; Schreiber, Stefan; Sikora, Ewa; Slagboom, Peternella Eline; Spazzafumo, Liana; Stazi, Maria Antonietta; Toussaint, Olivier; Vaupel, James W.; Rose, Giuseppina; Majamaa, Kari; Perola, Markus; Johnson, Thomas E.; Bolund, Lars; Yang, Huanming; Passarino, Giuseppe; Franceschi, Claudio","","","","AGING CELL","JUN 2014","2014","13","3","","","","401","407","","10.1111/acel.12186","","","35","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","10","9","0"
"Plaque Bacterial Microbiome Diversity in Children Younger than 30 Months with or without Caries Prior to Eruption of Second Primary Molars","Xu, He; Hao, Wenjing; Zhou, Qiong; Wang, Wenhong; Xia, Zhongkui; Liu, Chuan; Chen, Xiaochi; Qin, Man; Chen, Feng","","","","PLOS ONE","FEB 28 2014","2014","9","2","","","","","","e89269","10.1371/journal.pone.0089269","","","35","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","8","14","0"
"Adaptations to a Subterranean Environment and Longevity Revealed by the Analysis of Mole Rat Genomes","Fang, Xiaodong; Seim, Inge; Huang, Zhiyong; Gerashchenko, Maxim V.; Xiong, Zhiqiang; Turanov, Anton A.; Zhu, Yabing; Lobanov, Alexei V.; Fan, Dingding; Yim, Sun Hee; Yao, Xiaoming; Ma, Siming; Yang, Lan; Lee, Sang-Goo; Kim, Eun Bae; Bronson, Roderick T.; Sumbera, Radim; Buffenstein, Rochelle; Zhou, Xin; Krogh, Anders; Park, Thomas J.; Zhang, Guojie; Wang, Jun; Gladyshev, Vadim N.","","","","CELL REPORTS","SEP 11 2014","2014","8","5","","","","1354","1364","","10.1016/j.celrep.2014.07.030","","","34","6.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","12","11","0"
"Discovery of biclonal origin and a novel oncogene SLC12A5 in colon cancer by single-cell sequencing","Yu, Chang; Yu, Jun; Yao, Xiaotian; Wu, William K. K.; Lu, Youyong; Tang, Senwei; Li, Xiangchun; Bao, Li; Li, Xiaoxing; Hou, Yong; Wu, Renhua; Jian, Min; Chen, Ruoyan; Zhang, Fan; Xu, Lixia; Fan, Fan; He, Jun; Liang, Qiaoyi; Wang, Hongyi; Hu, Xueda; He, Minghui; Zhang, Xiang; Zheng, Hancheng; Li, Qibin; Wu, Hanjie; Chen, Yan; Yang, Xu; Zhu, Shida; Xu, Xun; Yang, Huanming; Wang, Jian; Zhang, Xiuqing; Sung, Joseph J. Y.; Li, Yingrui; Wang, Jun","","","","CELL RESEARCH","JUN 2014","2014","24","6","","","","701","712","","10.1038/cr.2014.43","","","34","6.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","11","14","0"
"Whole genome sequencing of Ethiopian highlanders reveals conserved hypoxia tolerance genes","Udpa, Nitin; Ronen, Roy; Zhou, Dan; Liang, Junbin; Stobdan, Tsering; Appenzeller, Otto; Yin, Ye; Du, Yuanping; Guo, Lixia; Cao, Rui; Wang, Yu; Jin, Xin; Huang, Chen; Jia, Wenlong; Cao, Dandan; Guo, Guangwu; Claydon, Victoria E.; Hainsworth, Roger; Gamboa, Jorge L.; Zibenigus, Mehila; Zenebe, Guta; Xue, Jin; Liu, Siqi; Frazer, Kelly A.; Li, Yingrui; Bafna, Vineet; Haddad, Gabriel G.","","","","GENOME BIOLOGY","2014","2014","15","2","","","","","","R36","10.1186/gb-2014-15-2-r36","","","33","6.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","7","10","0"
"Genome and Transcriptome Analysis of the Fungal Pathogen Fusarium oxysporum f. sp cubense Causing Banana Vascular Wilt Disease","Guo, Lijia; Han, Lijuan; Yang, Laying; Zeng, Huicai; Fan, Dingding; Zhu, Yabin; Feng, Yue; Wang, Guofen; Peng, Chunfang; Jiang, Xuanting; Zhou, Dajie; Ni, Peixiang; Liang, Changcong; Liu, Lei; Wang, Jun; Mao, Chao; Fang, Xiaodong; Peng, Ming; Huang, Junsheng","","","","PLOS ONE","APR 17 2014","2014","9","4","","","","","","e95543","10.1371/journal.pone.0095543","","","32","6.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","17","7","1"
"Noninvasive prenatal testing of trisomies 21 and 18 by massively parallel sequencing of maternal plasma DNA in twin pregnancies","Huang, Xuan; Zheng, Jing; Chen, Min; Zhao, Yangyu; Zhang, Chunlei; Liu, Lifu; Xie, Weiwei; Shi, Shuqiong; Wei, Yuan; Lei, Dongzhu; Xu, Chenming; Wu, Qichang; Guo, Xiaoling; Shi, Xiaomei; Zhou, Yi; Liu, Qiufang; Gao, Ya; Jiang, Fuman; Zhang, Hongyun; Su, Fengxia; Ge, Huijuan; Li, Xuchao; Pan, Xiaoyu; Chen, Shengpei; Chen, Fang; Fang, Qun; Jiang, Hui; Lau, Tze Kin; Wang, Wei","","","","PRENATAL DIAGNOSIS","APR 2014","2014","34","4","","","","335","340","","10.1002/pd.4303","","","31","6.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","13","7","0"
"Diverse modes of genomic alteration in hepatocellular carcinoma","Jhunjhunwala, Suchit; Jiang, Zhaoshi; Stawiski, Eric W.; Gnad, Florian; Liu, Jinfeng; Mayba, Oleg; Du, Pan; Diao, Jingyu; Johnson, Stephanie; Wong, Kwong-Fai; Gao, Zhibo; Li, Yingrui; Wu, Thomas D.; Kapadia, Sharookh B.; Modrusan, Zora; French, Dorothy M.; Luk, John M.; Seshagiri, Somasekar; Zhang, Zemin","","","","GENOME BIOLOGY","2014","2014","15","8","","","","","","436","10.1186/s13059-014-0436-9","","","31","6.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","12","12","0"
"Comparative population genomics reveals the domestication history of the peach, Prunus persica, and human influences on perennial fruit crops","Cao, Ke; Zheng, Zhijun; Wang, Lirong; Liu, Xin; Zhu, Gengrui; Fang, Weichao; Cheng, Shifeng; Zeng, Peng; Chen, Changwen; Wang, Xinwei; Xie, Min; Zhong, Xiao; Wang, Xiaoli; Zhao, Pei; Bian, Chao; Zhu, Yinling; Zhang, Jiahui; Ma, Guosheng; Chen, Chengxuan; Li, Yanjun; Hao, Fengge; Li, Yong; Huang, Guodong; Li, Yuxiang; Li, Haiyan; Guo, Jian; Xu, Xun; Wang, Jun","","","","GENOME BIOLOGY","2014","2014","15","7","","","","","","415","10.1186/s13059-014-0415-1","","","31","6.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","14","9","0"
"Genome sequencing of Sporisorium scitamineum provides insights into the pathogenic mechanisms of sugarcane smut","Que, Youxiong; Xu, Liping; Wu, Qibin; Liu, Yongfeng; Ling, Hui; Liu, Yanhong; Zhang, Yuye; Guo, Jinlong; Su, Yachun; Chen, Jiebo; Wang, Shanshan; Zhang, Chengguang","","","","BMC GENOMICS","NOV 19 2014","2014","15","","","","","","","996","10.1186/1471-2164-15-996","","","30","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","12","11","0"
"The complex jujube genome provides insights into fruit tree biology","Liu, Meng-Jun; Zhao, Jin; Cai, Qing-Le; Liu, Guo-Cheng; Wang, Jiu-Rui; Zhao, Zhi-Hui; Liu, Ping; Dai, Li; Yan, Guijun; Wang, Wen-Jiang; Li, Xian-Song; Chen, Yan; Sun, Yu-Dong; Liu, Zhi-Guo; Lin, Min-Juan; Xiao, Jing; Chen, Ying-Ying; Li, Xiao-Feng; Wu, Bin; Ma, Yong; Jian, Jian-Bo; Yang, Wei; Yuan, Zan; Sun, Xue-Chao; Wei, Yan-Li; Yu, Li-Li; Zhang, Chi; Liao, Sheng-Guang; He, Rong-Jun; Guang, Xuan-Min; Wang, Zhuo; Zhang, Yue-Yang; Luo, Long-Hai","","","","NATURE COMMUNICATIONS","OCT 2014","2014","5","","","","","","","5315","10.1038/ncomms6315","","","30","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","12","1"
"RNA Editome in Rhesus Macaque Shaped by Purifying Selection","Chen, Jia-Yu; Peng, Zhiyu; Zhang, Rongli; Yang, Xin-Zhuang; Tan, Bertrand Chin-Ming; Fang, Huaying; Liu, Chu-Jun; Shi, Mingming; Ye, Zhi-Qiang; Zhang, Yong E.; Deng, Minghua; Zhang, Xiuqin; Li, Chuan-Yun","","","","PLOS GENETICS","APR 2014","2014","10","4","","","","","","e1004274","10.1371/journal.pgen.1004274","","","30","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","7","10","0"
"Integrative Identification of Epstein-Barr Virus-Associated Mutations and Epigenetic Alterations in Gastric Cancer","Liang, Qiaoyi; Yao, Xiaotian; Tang, Senwei; Zhang, Jingwan; Yau, Tung On; Li, Xiaoxing; Tang, Ceen-Ming; Kang, Wei; Lung, Raymond W. M.; Li, Jing Woei; Chan, Ting Fung; Xing, Rui; Lu, Youyong; Lo, Kwok Wai; Wong, Nathalie; To, Ka Fai; Yu, Chang; Chan, Francis K. L.; Sung, Joseph J. Y.; Yu, Jun","","","","GASTROENTEROLOGY","DEC 2014","2014","147","6","","","","1350","+","","10.1053/j.gastro.2014.08.036","","","29","5.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","10","0"
